t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
11.04,0,0,-0.5576166,0,0,0.3358777,0,0,0,0,-0.9420769,-0.02126071
11.06,0,0,-0.550899,0,0,0.3358777,0,0,0,0,-0.942417,-0.01700857
11.08,0,0,-0.5441815,0,0,0.3358777,0,0,0,0,-0.9426892,-0.01360686
11.1,0,0,-0.5374639,0,0,0.3358777,0,0,0,0,-0.9429069,-0.01088549
11.12,0,0,-0.5307463,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.14,0,0,-0.5240288,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.16,0,0,-0.5173112,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.18,0,0,-0.5105937,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.2,0,0,-0.5038761,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.22,0,0,-0.4971585,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.24,0,0,-0.490441,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.26,0,0,-0.4837234,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.28,0,0,-0.4770058,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.3,0,0,-0.4702883,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.32,0,0,-0.4635707,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.34,0,0,-0.4568532,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.36,0,0,-0.4501356,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.38,0,0,-0.443418,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.4,0,0,-0.4367005,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.42,0,0,-0.4299829,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.44,0,0,-0.4232653,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.46,0,0,-0.4165478,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.48,0,0,-0.4098302,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.5,0,0,-0.4031126,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.52,0,0,-0.3963951,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.54,0,0,-0.3896775,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.56,0,0,-0.38296,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.58,0,0,-0.3762424,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.6,0,0,-0.3695248,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.62,0,0,-0.3628073,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.64,0,0,-0.3560897,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.66,0,0,-0.3493721,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.68,0,0,-0.3426546,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.7,0,0,-0.335937,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.72,0,0,-0.3292195,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.74,0,0,-0.3225019,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.76,0,0,-0.3157843,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.78,0,0,-0.3090668,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.8,0,0,-0.3023492,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.82,0,0,-0.2956316,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.84,0,0,-0.2889141,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.86,0,0,-0.2821965,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.88,0,0,-0.275479,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.9,0,0,-0.2687614,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.92,0,0,-0.2620438,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.94,0,0,-0.2553263,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.96,0,0,-0.2486087,0,0,0.3358777,0,0,0,0,-0.9430811,0
11.98,0,0,-0.2418912,0,0,0.3358777,0,0,0,0,-0.9430811,0
12,0,0,-0.2351736,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.02,0,0,-0.2284561,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.04,0,0,-0.2217385,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.06,0,0,-0.215021,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.08,0,0,-0.2083034,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.1,0,0,-0.2015859,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.12,0,0,-0.1948683,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.14,0,0,-0.1881508,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.16,0,0,-0.1814332,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.18,0,0,-0.1747157,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.2,0,0,-0.1679981,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.22,0,0,-0.1612806,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.24,0,0,-0.1545631,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.26,0,0,-0.1478455,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.28,0,0,-0.141128,0,0,0.3358777,0,0,0,0,-0.9430811,0
12.3,0,0,-0.1344104,0,0,0.3358777,0,0,0,0,-0.9430811,0
