t,x,y,z,vx,vy,vz,dl_left,F_left,dl_right,F_right,z_bumper,vz_bumper
3.839999,0,0,-0.08287922,0,0,-0.999801,0,0,0,0,-0.8,0
3.859999,0,0,-0.1028752,0,0,-0.999801,0,0,0,0,-0.8,0
3.879999,0,0,-0.1228712,0,0,-0.999801,0,0,0,0,-0.8,0
3.899999,0,0,-0.1428673,0,0,-0.999801,0,0,0,0,-0.8,0
3.919999,0,0,-0.1628633,0,0,-0.999801,0,0,0,0,-0.8,0
3.939999,0,0,-0.1828593,0,0,-0.999801,0,0,0,0,-0.8,0
3.959999,0,0,-0.2028553,0,0,-0.999801,0,0,0,0,-0.8,0
3.979999,0,0,-0.2228513,0,0,-0.999801,0,0,0,0,-0.8,0
3.999999,0,0,-0.2428474,0,0,-0.999801,0,0,0,0,-0.8,0
4.019999,0,0,-0.2628434,0,0,-0.999801,0,0,0,0,-0.8,0
4.039999,0,0,-0.2828394,0,0,-0.999801,0,0,0,0,-0.8,0
4.059999,0,0,-0.3028354,0,0,-0.999801,0,0,0,0,-0.8,0
4.079998,0,0,-0.3228314,0,0,-0.999801,0,0,0,0,-0.8,0
4.099998,0,0,-0.3428274,0,0,-0.999801,0,0,0,0,-0.8,0
4.119998,0,0,-0.3628235,0,0,-0.999801,0,0,0,0,-0.8,0
4.139998,0,0,-0.3828195,0,0,-0.999801,0,0,0,0,-0.8,0
4.159998,0,0,-0.4028155,0,0,-0.999801,0,0,0,0,-0.8,0
4.179998,0,0,-0.4228115,0,0,-0.999801,0,0,0,0,-0.8,0
4.199998,0,0,-0.4428075,0,0,-0.999801,0,0,0,0,-0.8,0
4.219998,0,0,-0.4628035,0,0,-0.999801,0.01280354,0.2573512,0,0,-0.8,0
4.239998,0,0,-0.4825422,0,0,-0.9869335,0.03254221,0.6540985,0,0,-0.8,0
4.259998,0,0,-0.5016268,0,0,-0.9542286,0.05162679,1.037698,0,0,-0.8,0
4.279998,0,0,-0.5196736,0,0,-0.9023437,0.06967364,1.40044,0,0,-0.8,0
4.299998,0,0,-0.5363201,0,0,-0.8323217,0.08632009,1.735034,0,0,-0.8,0
4.319998,0,0,-0.5512315,0,0,-0.7455701,0.1012315,2.034753,0,0,-0.8,0
4.339998,0,0,-0.5641081,0,0,-0.6438324,0.1141081,2.293573,0,0,-0.8,0
4.359998,0,0,-0.5746912,0,0,-0.5291538,0.1246912,2.506293,0,0,-0.8,0
4.379999,0,0,-0.582768,0,0,-0.4038392,0.132768,2.668636,0,0,-0.8,0
4.399999,0,0,-0.5881761,0,0,-0.2704075,0.1381761,2.77734,0,0,-0.8,0
4.419999,0,0,-0.590807,0,0,-0.1315406,0.140807,2.83022,0,0,-0.8,0
4.439999,0,0,-0.5906075,0,0,0.009970397,0.1406075,2.826211,0,0,-0.8,0
4.459999,0,0,-0.5875819,0,0,0.1512809,0.1375819,2.765397,0,0,-0.8,0
4.479999,0,0,-0.5817909,0,0,0.2895507,0.1317909,2.648998,0,0,-0.8,0
4.499999,0,0,-0.5733509,0,0,0.4220005,0.1233509,2.479353,0,0,-0.8,0
4.519999,0,0,-0.5624316,0,0,0.5459681,0.1124316,2.259875,0,0,-0.8,0
